id,title,open_state,url,time_left_to_submission,submission_period_dates,themes,prize_amount,registrations_count,featured,organization_name,winners_announced
10568,#HackTheCulture2020,ended,https://hacktheculture2020.devpost.com/,Ended,"Sep 25 - 27, 2020","[{'id': 13, 'name': 'Social Good'}, {'id': 14, 'name': 'COVID-19'}, {'id': 16, 'name': 'Health'}]","$<span data-currency-value>1,750</span>",143,False,,True
9071,SLO Hacks 2020,ended,https://slohacks2020.devpost.com/,Ended,"Feb 28 - Mar 01, 2020","[{'id': 3, 'name': 'Fintech'}, {'id': 4, 'name': 'Gaming'}, {'id': 9, 'name': 'Cybersecurity'}]","$<span data-currency-value>8,016</span>",143,False,,True
7618,Hacklahoma,ended,https://hacklahoma.devpost.com/,Ended,"Feb 09 - 10, 2019",[],"$<span data-currency-value>11,764</span>",143,False,,True
4598,HackBU 2017,ended,https://hackbu-2017s.devpost.com/,Ended,"Feb 25 - 26, 2017",[],"$<span data-currency-value>1,378</span>",143,False,,True
3714,Powerhouse SunCode Solar Hackathon 2016,ended,https://suncode.devpost.com/,Ended,"May 14, 2016",[],"$<span data-currency-value>10,000</span>",143,False,,True
3430,Uncommon Hacks Spring 2016,ended,https://uncommonhacksspr16.devpost.com/,Ended,"Apr 17, 2016",[],"$<span data-currency-value>2,000</span>",143,False,,True
18574,Citro Hacks 2023,ended,https://citro-hacks-2023.devpost.com/,Ended,"Jul 14 - 16, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>1,560</span>",200,False,Citro Tech,True
15089,MERGE 2022,ended,https://merge22.devpost.com/,Ended,"Jul 22 - 24, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 1, 'name': 'Blockchain'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>24,950</span>",200,False,Hack+Policy Foundation,True
12474,VenusHacks,ended,https://venushacks-2021.devpost.com/,Ended,"Apr 24 - 25, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>12,960</span>",200,False,WICS & Hack at UCI,True
11043,Hack or Treat?,ended,https://hack-or-treat.devpost.com/,Ended,"Oct 30 - Nov 01, 2020",[],$<span data-currency-value>0</span>,200,False,,True
10483,Steel City Hacks,ended,https://steelcityhacks.devpost.com/,Ended,"Aug 21 - 23, 2020",[],"$<span data-currency-value>1,333</span>",142,False,,True
7572,Hack the Burgh V,ended,https://hacktheburgh2019.devpost.com/,Ended,"Mar 17, 2019",[],£<span data-currency-value>0</span>,142,False,,True
5626,HackRU XIII,ended,https://hackru-f17.devpost.com/,Ended,"Oct 14 - 15, 2017",[],"$<span data-currency-value>4,960</span>",142,False,,True
3507,SteelHacks 2016,ended,https://steelhacks2016.devpost.com/,Ended,"Feb 19 - 21, 2016",[],"$<span data-currency-value>3,970</span>",142,False,,True
2091,GigHacks SF,ended,https://gighacks-sf.devpost.com/,Ended,"May 01 - 03, 2015",[],$<span data-currency-value>0</span>,142,False,,True
841,VSN Mobil’s “My Button” Challenge,ended,https://vsnmobil.devpost.com/,Ended,"Feb 24 - May 23, 2014",[],"$<span data-currency-value>10,000</span>",142,False,,True
14784,HackIllinois 2022,ended,https://hackillinois-2022.devpost.com/,Ended,"Feb 25 - 27, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 22, 'name': 'Open Ended'}]","$<span data-currency-value>4,700</span>",199,False,HackIllinois,True
14456,SheHacks+ 6,ended,https://shehacks-vi.devpost.com/,Ended,"Jan 07 - 09, 2022","[{'id': 19, 'name': 'Education'}]","$CAD<span data-currency-value>10,460</span>",199,False,Women in Technology Society,True
13074,NextStep Hacks 2021,ended,https://nextstep-hacks-2021.devpost.com/,Ended,"Nov 26 - 28, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>221,850</span>",199,False,HackAlphaX,True
13662,Backyard Hacks 2.0,ended,https://backyardhackstwo.devpost.com/,Ended,"Sep 24 - 26, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>0</span>,199,False,Major League Hacking,True
10520,Sanford HealthHack 2020,ended,https://sanfordhealthhack.devpost.com/,Ended,"Oct 16 - Nov 01, 2020","[{'id': 16, 'name': 'Health'}]","$<span data-currency-value>24,000</span>",141,False,,True
10349,HackMann 2020,ended,https://hackmann-10349.devpost.com/,Ended,"Jun 26 - 28, 2020",[],"$<span data-currency-value>3,000</span>",141,False,,True
7923,HackXX 2019,ended,https://hackxx-2019.devpost.com/,Ended,"Apr 06 - 07, 2019",[],$<span data-currency-value>0</span>,141,False,,True
6116,Uncommon Hacks 2018,ended,https://uncommonhacks2018.devpost.com/,Ended,"Feb 10 - 11, 2018",[],$<span data-currency-value>0</span>,141,False,,True
5731,Electric City Hacks 2017,ended,https://echacks2017.devpost.com/,Ended,"Nov 03 - 05, 2017",[],"$<span data-currency-value>10,575</span>",141,False,,True
5585,Knight Hacks 2017,ended,https://knight-hacks-2017.devpost.com/,Ended,"Oct 07 - 08, 2017",[],"$<span data-currency-value>2,970</span>",141,False,,True
4150,Build A Farmer's Future,ended,https://build-a-farmer-s-future-4150.devpost.com/,Ended,"Nov 02 - 04, 2016",[],"$<span data-currency-value>18,000</span>",141,False,,True
19066,"Equitable Elevation II - (Internships, Prestigious Article, 300K Non-Cash Prize)",ended,https://equitable-elevation-ii.devpost.com/,Ended,"Sep 09 - Oct 02, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 13, 'name': 'Social Good'}, {'id': 25, 'name': 'Web'}]","$<span data-currency-value>207,200</span>",198,False,EQ Hacks,True
14999,LaunchHacks,ended,https://launchhacks.devpost.com/,Ended,"Jun 03 - 05, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 25, 'name': 'Web'}, {'id': 6, 'name': 'Machine Learning/AI'}]","$<span data-currency-value>21,325</span>",198,False,LaunchHacks,True
13085,The SuperPOSITRON,ended,https://the-superpositron.devpost.com/,Ended,"Aug 13 - 15, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]","$CAD<span data-currency-value>62,480</span>",198,False,Superposition Toronto,True
11430,Hack for Humanity 2021,ended,https://hack-for-humanity-2021.devpost.com/,Ended,"Feb 20 - 21, 2021","[{'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,198,False,,True
11769,HackHealth 2021,ended,https://hackhealth-2021.devpost.com/,Ended,"Feb 12 - 13, 2021","[{'id': 13, 'name': 'Social Good'}, {'id': 14, 'name': 'COVID-19'}, {'id': 16, 'name': 'Health'}]","$<span data-currency-value>2,436</span>",198,False,,True
13835,BlockHack Hackathon,ended,https://blockhack-hackathon.devpost.com/,Ended,"Nov 08 - 12, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 1, 'name': 'Blockchain'}, {'id': 20, 'name': 'E-commerce/Retail'}]","$<span data-currency-value>10,000</span>",140,False,Bitcoin Bay,True
10572,DeltaX Hacks,ended,https://deltax-hacks-10572.devpost.com/,Ended,"Sep 26 - 27, 2020",[],"$<span data-currency-value>25,975</span>",140,False,,True
10570,The 2020 Global HERO Hackathon,ended,https://globalherohackathon2020.devpost.com/,Ended,"Aug 03 - 21, 2020",[],$<span data-currency-value>100</span>,140,False,,True
9587,Hack the Burgh VI,ended,https://hacktheburgh2020.devpost.com/,Ended,"Mar 01, 2020",[],"£<span data-currency-value>5,850</span>",140,False,,True
9275,HackKU 2020,ended,https://hackku-2020.devpost.com/,Ended,"Feb 07 - 09, 2020",[],"$<span data-currency-value>6,004</span>",140,False,,True
4742,Global AI Hackathon - New York City,ended,https://ai-hackathon-nyc.devpost.com/,Ended,"Jun 23 - 25, 2017",[],$<span data-currency-value>0</span>,140,False,,True
5003,HackCU III,ended,https://hackcu3.devpost.com/,Ended,"Apr 22 - 23, 2017",[],"$<span data-currency-value>11,900</span>",140,False,,True
4181,LauzHack,ended,https://lauzhack.devpost.com/,Ended,"Nov 19 - 20, 2016",[],$<span data-currency-value>0</span>,140,False,,True
4101,Huskie Hack 2016 - Goin' Retro,ended,https://hh2016.devpost.com/,Ended,"Nov 05 - 06, 2016",[],"$<span data-currency-value>1,116</span>",140,False,,True
3084,HackUMass III,ended,https://hackumass-iii.devpost.com/,Ended,"Oct 23 - 25, 2015",[],"$<span data-currency-value>24,872</span>",140,False,,True
17350,PyraHacks 2023,ended,https://pyrahacks-17350.devpost.com/,Ended,"Jul 28 - 31, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 16, 'name': 'Health'}]","$<span data-currency-value>19,807</span>",197,False,Memphis Hack Club,True
18294,AI Hackfest,ended,https://ai-hackfest.devpost.com/,Ended,"May 12 - 14, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>0</span>,197,False,Major League Hacking,True
17819,HackThePlan,ended,https://hacktheplan.devpost.com/,Ended,"Mar 24 - 26, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>0</span>,197,False,Major League Hacking,True
16494,Hack the Hill,ended,https://hack-the-hill.devpost.com/,Ended,"Mar 03 - 05, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 4, 'name': 'Gaming'}, {'id': 25, 'name': 'Web'}]","$CAD<span data-currency-value>35,025</span>",197,False,IEEE uOttawa Student Branch,True
15751,Hackeo,ended,https://hackeo.devpost.com/,Ended,"Aug 12 - 14, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 22, 'name': 'Open Ended'}]","$<span data-currency-value>3,000</span>",197,False,takeo,True
15024,Cypher VII,ended,https://cypher-vii.devpost.com/,Ended,"Mar 25 - 27, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>3,760</span>",197,False,William & Mary ACM,True
12756,FrostHack,ended,https://frosthack.devpost.com/,Ended,"Jul 23 - 25, 2021","[{'id': 5, 'name': 'AR/VR'}, {'id': 4, 'name': 'Gaming'}, {'id': 26, 'name': 'Mobile'}]","$<span data-currency-value>17,625</span>",197,False,Frostack Games,True
16424,Courier Hacks: Open Source,ended,https://courier-hacks-open-source.devpost.com/,Ended,"Oct 02 - 26, 2022","[{'id': 10, 'name': 'Communication'}, {'id': 26, 'name': 'Mobile'}, {'id': 25, 'name': 'Web'}]","$<span data-currency-value>1,250</span>",139,False,Courier,True
12255,Akshwani Haeck,ended,https://akshwanihaeck.devpost.com/,Ended,"Apr 05 - May 07, 2021","[{'id': 1, 'name': 'Blockchain'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>25,000</span>",139,False,aeLabs,True
8869,Hack GSU Fall 2019,ended,https://hack-gsu-fall-2019-8869.devpost.com/,Ended,"Nov 01 - 03, 2019",[],"$<span data-currency-value>47,522</span>",139,False,,True
6706,Hack Kosice,ended,https://hackkosice-2019.devpost.com/,Ended,"Mar 30 - 31, 2019",[],€<span data-currency-value>0</span>,139,False,,True
4348,HackPSU Fall 2016,ended,https://hackpsu-fall2016.devpost.com/,Ended,"Nov 12 - 13, 2016",[],"$<span data-currency-value>29,300</span>",139,False,,True
4209,HackGSU - Fall 2016,ended,https://hackgsu-fall16.devpost.com/,Ended,"Oct 21 - 23, 2016",[],"$<span data-currency-value>5,900</span>",139,False,,True
3773,HackDavis,ended,https://hackdavis.devpost.com/,Ended,"May 07 - 08, 2016",[],"$<span data-currency-value>13,911</span>",139,False,,True
545,Hack for LA,ended,https://hackforla.devpost.com/,Ended,"Jun 01 - 02, 2013",[],"$<span data-currency-value>24,650</span>",139,False,,True
18537,Hack Dearborn: Disrupt Reality,ended,https://hackdearborn2.devpost.com/,Ended,"Oct 21 - 22, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 22, 'name': 'Open Ended'}]","$<span data-currency-value>6,390</span>",195,False,MLH,True
12936,API Hacks 2.0,ended,https://apihacks.devpost.com/,Ended,"Oct 15 - 16, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 25, 'name': 'Web'}]","₹ <span data-currency-value>305,334</span>",195,False,Tech Phantoms,True
11499,Hack the Burgh 7,ended,https://hack-the-burgh-7.devpost.com/,Ended,"Mar 06 - 07, 2021",[],"£<span data-currency-value>4,520</span>",195,False,,True
10894,Steel City Hacks ,ended,https://steel-city-hacks.devpost.com/,Ended,"Oct 09 - 12, 2020",[],"₹ <span data-currency-value>60,000</span>",138,False,,True
9835,#HackTheVirus,ended,https://hackthevirus.devpost.com/,Ended,"Apr 14 - 16, 2020","[{'id': 13, 'name': 'Social Good'}, {'id': 14, 'name': 'COVID-19'}]",$<span data-currency-value>0</span>,138,False,,True
9143,ETHLondonUK,ended,https://ethlondon.devpost.com/,Ended,"Feb 28 - Mar 01, 2020","[{'id': 1, 'name': 'Blockchain'}]","£<span data-currency-value>35,550</span>",138,False,,True
9435,Blueprint 2020,ended,https://blueprint-2020.devpost.com/,Ended,"Feb 09, 2020",[],$<span data-currency-value>0</span>,138,False,,True
7041,iNTUition v5.0,ended,https://intuitionv5.devpost.com/,Ended,"Oct 13 - 14, 2018",[],"$<span data-currency-value>8,420</span>",138,False,,True
7050,HackNC 2018,ended,https://hacknc2018.devpost.com/,Ended,"Oct 06 - 07, 2018",[],"$<span data-currency-value>60,810</span>",138,False,,True
3923,Neura Do.AI Hackathon,ended,https://neurahack.devpost.com/,Ended,"Jun 23 - Sep 26, 2016",[],"$<span data-currency-value>7,480</span>",138,False,,True
828,Peshawar Civic Hackathon,ended,https://kphacks.devpost.com/,Ended,"Jan 31 - Feb 02, 2014",[],$<span data-currency-value>0</span>,138,False,,True
14832,DeveloperWeek Cloud 2022 Hackathon,ended,https://dw-cloud-2022-hackathon.devpost.com/,Ended,"Aug 22 - Sep 08, 2022","[{'id': 2, 'name': 'DevOps'}, {'id': 7, 'name': 'IoT'}, {'id': 6, 'name': 'Machine Learning/AI'}]","$<span data-currency-value>32,800</span>",194,False,DevNetwork,True
14398,Hard of Hearing Hackathon,ended,https://hard-of-hearing-hackathon.devpost.com/,Ended,"Feb 07 - Mar 05, 2022","[{'id': 16, 'name': 'Health'}, {'id': 12, 'name': 'Lifehacks'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>6,000</span>",194,False,Girls in Tech,True
11051,OwlHacks,ended,https://owlhacks-2021.devpost.com/,Ended,"Oct 17 - 18, 2020",[],"$<span data-currency-value>2,100</span>",194,False,,True
18053,ZeroBounce Hackathon 2023,ended,https://zerobounce.devpost.com/,Ended,"May 15 - 22, 2023","[{'id': 10, 'name': 'Communication'}]","$<span data-currency-value>7,000</span>",137,False,Zerobounce,True
7642,Pearl Hacks,ended,https://pearlhacks2019.devpost.com/,Ended,"Feb 16 - 17, 2019",[],"$<span data-currency-value>2,335</span>",137,False,,True
7580,CUhackit2019,ended,https://cuhackit2019.devpost.com/,Ended,"Jan 26 - 27, 2019",[],$<span data-currency-value>0</span>,137,False,,True
4819,SunCode 2017 ,ended,https://suncode2017.devpost.com/,Ended,"Apr 08, 2017",[],"$<span data-currency-value>10,000</span>",137,False,,True
2555,Open Data Mashup | Summer Jam,ended,https://sjopendata.devpost.com/,Ended,"Jun 01 - 22, 2015",[],$<span data-currency-value>0</span>,137,False,,True
19214,OpIn Hacks,ended,https://opin-hacks.devpost.com/,Ended,"Sep 29 - 30, 2023","[{'id': 3, 'name': 'Fintech'}, {'id': 25, 'name': 'Web'}, {'id': 23, 'name': 'Beginner Friendly'}]","₹ <span data-currency-value>65,000</span>",193,False,OpIn Hacks,True
14677,WinHacks 2022,ended,https://winhacks-2022.devpost.com/,Ended,"Mar 25 - 27, 2022","[{'id': 9, 'name': 'Cybersecurity'}, {'id': 21, 'name': 'Enterprise'}, {'id': 16, 'name': 'Health'}]","$CAD<span data-currency-value>9,000</span>",193,False,WinHacks,True
14683,BC Hacks 2022,ended,https://bchacks-2022.devpost.com/,Ended,"Feb 05 - 06, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]","$CAD<span data-currency-value>7,400</span>",193,False,"University of British Columbia, Okanagan",True
8114,Hacktival 2019,ended,https://hacktival.devpost.com/,Ended,"May 10 - 11, 2019",[],"€<span data-currency-value>8,500</span>",136,False,,True
6609,The Solartis Insure Microservices Hackathon,ended,https://solartis-insure-hackathon.devpost.com/,Ended,"Jun 04 - Jul 27, 2018",[],"$<span data-currency-value>11,500</span>",136,False,Solartis,True
5247,HackUIowa,ended,https://hackuiowa.devpost.com/,Ended,"Sep 16 - 17, 2017",[],$<span data-currency-value>0</span>,136,False,,True
3155,HackSC 2015,ended,https://hacksc2015.devpost.com/,Ended,"Nov 14 - 15, 2015",[],$<span data-currency-value>0</span>,136,False,,True
2805,Go Interactive: Magnet Mobile App Challenge,ended,https://magnet.devpost.com/,Ended,"Aug 26 - Oct 27, 2015","[{'id': 10, 'name': 'Communication'}]","$<span data-currency-value>21,000</span>",136,False,,True
2300,PACT Healthcare App Challenge,ended,https://pact-health.devpost.com/,Ended,"Apr 13 - Jun 15, 2015",[],"$<span data-currency-value>47,500</span>",136,False,,True
16158,VTHacks X,ended,https://vthacks-x.devpost.com/,Ended,"Nov 11 - 13, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>8,856</span>",192,False,TechHackers at VT,True
12815,Hack Girl Summer 2.0,ended,https://hackgirlsummertwo.devpost.com/,Ended,"Jun 04 - 06, 2021","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,192,False,Major League Hacking,True
16229,Global Design Challenge for Sport and Physical Activity 2022 ,ended,https://gdc2022.devpost.com/,Ended,"Oct 10 - 14, 2022","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 13, 'name': 'Social Good'}]","€<span data-currency-value>15,000</span>",135,False,University College Cork,True
10551,DurJam,ended,https://durjam.devpost.com/,Ended,"Aug 26 - 30, 2020","[{'id': 4, 'name': 'Gaming'}, {'id': 5, 'name': 'AR/VR'}]",£<span data-currency-value>0</span>,135,False,,True
9821,HackCOVID 3: Logistics,ended,https://hackcovid-3.devpost.com/,Ended,"Apr 03 - 05, 2020","[{'id': 13, 'name': 'Social Good'}, {'id': 14, 'name': 'COVID-19'}]",$<span data-currency-value>0</span>,135,False,,True
7822,SunCode 2019,ended,https://suncode2019.devpost.com/,Ended,"May 17 - 18, 2019",[],"$<span data-currency-value>10,000</span>",135,False,,True
5976,Hackathon '18: Diversify Space & Place,ended,https://hackathon2018-space-place.devpost.com/,Ended,"Feb 02 - 05, 2018",[],"$<span data-currency-value>5,000</span>",135,False,,True
5340,Minds + Machines Appathon: Ecomagination Challenge,ended,https://mmsf17.devpost.com/,Ended,"Oct 24 - 25, 2017",[],"$<span data-currency-value>185,250</span>",135,False,GE,False
3412,Innovating for Environmental Health,ended,https://innovatingeh.devpost.com/,Ended,"Mar 07 - May 16, 2016",[],"$<span data-currency-value>6,000</span>",135,False,,True
2546,BRING THE HEAT: Online Hackathon for FLIR ONE Thermal Camera Apps,ended,https://flir-online-hackathon-2546.devpost.com/,Ended,"Oct 01, 2015 - Jan 12, 2016","[{'id': 7, 'name': 'IoT'}]","$<span data-currency-value>30,205</span>",135,False,,True
1998,VTHacks Spring 2015,ended,https://vthacks2015.devpost.com/,Ended,"Feb 07 - 08, 2015",[],"$<span data-currency-value>1,125</span>",135,False,,True
824,RIT iOS App Challenge 2014,ended,https://ritios.devpost.com/,Ended,"Jan 29 - Feb 03, 2014",[],"$<span data-currency-value>8,391</span>",135,False,,True
